locus	baseMean	log2FoldChange_41C	lfcSE	stat	pvalue_41C	padj_Temp	gene_name	gene_discription	raw_locus
PROKKA_04969_sense	NA	NA	NA	0.72054708781683	1.27469012156651e-05	0.000221455436567452	n/a	"peptide chain release factor RF-3"	PROKKA_04969
PROKKA_04985_sense	-0.845113953111374	0.00132962093126327	0.030010032785017	-0.549487296186707	6.23365739772834e-05	0.000855627499744324	lpxC	"UDP-3-O-acyl-N-acetylglucosamine deacetylase"	PROKKA_04985
PROKKA_04988_sense	NA	NA	NA	0.968198774084527	1.57870827401887e-10	8.24922624628897e-09	ftsQ	"cell division protein FtsQ"	PROKKA_04988
PROKKA_04992_sense	NA	NA	NA	0.925863008565716	3.42130055880642e-06	6.9662819359359e-05	ftsW	"cell division protein FtsW"	PROKKA_04992
PROKKA_04994_sense	NA	NA	NA	0.529075223846964	0.000969491233505573	0.00889880101526703	mraY	"phospho-N-acetylmuramoyl-pentapeptide- transferase"	PROKKA_04994
PROKKA_04995_sense	NA	NA	NA	0.760379214579005	0.00080510461369896	0.00765732173160612	murF	"UDP-N-acetylmuramoylalanyl-D-glutamyl-2-6-diaminopimelate--D-alanyl-D-alanyl ligase"	PROKKA_04995
PROKKA_04997_sense	NA	NA	NA	1.0349749180774	1.85187160033989e-09	8.41001793787865e-08	ftsI	"penicillin-binding protein 3"	PROKKA_04997
PROKKA_05000_sense	NA	NA	NA	0.543595001853421	0.00360813832327765	0.0258013122968758	n/a	"cell division protein MraZ"	PROKKA_05000
PROKKA_05001_antis	NA	NA	NA	-0.939204103982152	3.26249663541956e-06	6.69004629211093e-05	n/a	"RNaseP_bact_a"	PROKKA_05001
PROKKA_05001_igbot	NA	NA	NA	0.471659686322227	0.000647862116972065	0.00637861067266253	n/a	"RNaseP_bact_a"	PROKKA_05001
PROKKA_05002_antis	NA	NA	NA	-0.93946518564107	3.10056895380671e-06	6.43156089792887e-05	n/a	"RNaseP_arch"	PROKKA_05002
PROKKA_05009_sense	NA	NA	NA	-0.705184484209051	0.00157189329413941	0.0132503425008409	sspA_2	"stringent starvation protein A"	PROKKA_05009
PROKKA_05011_sense	NA	NA	NA	-0.48573077634746	0.000607813157081945	0.0060460680327165	n/a	"putative cytochrome b"	PROKKA_05011
PROKKA_05013_sense	NA	NA	NA	-0.483490376541729	0.00171151737205948	0.0141387635097561	rpsI	"30S ribosomal protein S9"	PROKKA_05013
PROKKA_05014_antis	NA	NA	NA	-1.04245987457494	0.00132814170209687	0.0115203011239883	rplM	"50S ribosomal protein L13"	PROKKA_05014
PROKKA_05034_sense	NA	NA	NA	1.09308326394009	3.01557905101818e-06	6.27269369029538e-05	n/a	"anti-sigma-factor antagonist"	PROKKA_05034
PROKKA_05044_sense	NA	NA	NA	-0.491400846490228	0.00453772743195018	0.0307355532546636	braF_2	"branched-chain amino acid transport protein BraF"	PROKKA_05044
PROKKA_05046_igtop	NA	NA	NA	0.490845843557312	0.00249384270692694	0.0192623255920608	n/a	"putative ribosomal subunit interface protein"	PROKKA_05046
PROKKA_05048_sense	NA	NA	NA	0.513062814553071	0.000412141711082895	0.00441347802707782	glmZ	"protein GlmZ"	PROKKA_05048
PROKKA_05053_sense	NA	NA	NA	2.27436842753273	0.000281246384457886	0.00316822225816585	fumC1	"fumarate hydratase"	PROKKA_05053
PROKKA_05054_sense	NA	NA	NA	2.626622628558	5.5029580563231e-05	0.000775530655260078	n/a	"FagA protein"	PROKKA_05054
PROKKA_05056_sense	NA	NA	NA	-0.921701112322819	0.00074936553911774	0.0072302521538457	n/a	"alpha helix protein"	PROKKA_05056
PROKKA_05060_sense	NA	NA	NA	-0.777484898593205	1.44907168226633e-06	3.27324160728598e-05	cafA	"cytoplasmic axial filament protein"	PROKKA_05060
PROKKA_05068_sense	NA	NA	NA	-1.34430576092419	0.00240179960131895	0.0186343557619325	rlpA_2	"RlpA"	PROKKA_05068
PROKKA_05096_sense	NA	NA	NA	1.17385296852509	0.0014020942901151	0.0120652439210897	n/a	"putative oxidoreductase"	PROKKA_05096
PROKKA_05097_sense	NA	NA	NA	3.28588961655788	0.0014857525791002	0.0126719939735645	foxA_6	"Ferrioxamine receptor FoxA"	PROKKA_05097
PROKKA_05098_sense	1.86295323004845	0.00013926514428731	0.00572231919683332	1.89057834006047	8.42196767638902e-08	2.65321504269146e-06	n/a	"putative hydroxylase"	PROKKA_05098
PROKKA_05099_sense	NA	NA	NA	2.15178287924785	8.77628695763154e-06	0.000159592270588042	n/a	"Sel1 domain-containing protein"	PROKKA_05099
PROKKA_05100_sense	NA	NA	NA	-0.683944526189488	0.00273066637717381	0.0208685463926041	n/a	"membrane protein"	PROKKA_05100
PROKKA_05102_sense	NA	NA	NA	-0.541133163305662	0.000176506841850489	0.00213829657292059	speC	"ornithine decarboxylase"	PROKKA_05102
PROKKA_05110_igtop	NA	NA	NA	0.849173259374756	6.8382261894919e-08	2.21106093710486e-06	n/a	"ISPsy2 transposase"	PROKKA_05110
PROKKA_05110_sense	NA	NA	NA	0.556767875135215	0.000125486943210762	0.00157749818175384	n/a	"ISPsy2 transposase"	PROKKA_05110
PROKKA_05111_igbot	NA	NA	NA	0.550542237152163	0.0013515630095986	0.0116883923681538	pilA	"type 4 fimbrial precursor PilA"	PROKKA_05111
PROKKA_05111_sense	NA	NA	NA	1.00273663524862	1.94874210734823e-12	1.31034023559213e-10	pilA	"type 4 fimbrial precursor PilA"	PROKKA_05111
PROKKA_05112_igtop	NA	NA	NA	0.74143159029568	0.00296117607300635	0.022066358468434	pilB	"type 4 fimbrial biogenesis protein PilB"	PROKKA_05112
PROKKA_05112_sense	NA	NA	NA	0.412704977539094	0.0044002511841124	0.0299825442034493	pilB	"type 4 fimbrial biogenesis protein PilB"	PROKKA_05112
PROKKA_05126_igbot	NA	NA	NA	0.551434581122667	0.00562642500593885	0.0362313366752143	cdrB_4	"cyclic diguanylate-regulated TPS partner B CdrB"	PROKKA_05126
PROKKA_05128_sense	1.82558914294759	0.000284747748436133	0.00987886646107432	3.55589547627243	1.76551698835602e-19	2.04187924760002e-17	soj_4	"chromosome partitioning protein Soj"	PROKKA_05128
PROKKA_05129_sense	2.5704781150778	1.45479334393823e-06	0.000146575411570762	5.25951644564489	1.25819281604027e-30	2.87199065429824e-28	n/a	"hypothetical protein"	PROKKA_05129
PROKKA_05130_sense	NA	NA	NA	3.719348740458	1.32586848887017e-08	4.93587264912439e-07	n/a	"hypothetical protein"	PROKKA_05130
PROKKA_05131_sense	2.17907620572238	1.38317913404307e-05	0.000869511327426223	4.66924452522574	3.12076182047705e-30	6.76737200770448e-28	n/a	"hypothetical protein"	PROKKA_05131
PROKKA_05132_sense	2.70516686809871	0.00027925774881134	0.00985099506951597	4.98154724953519	8.3642430597588e-14	6.47780752681677e-12	n/a	"hypothetical protein"	PROKKA_05132
PROKKA_05133_sense	NA	NA	NA	4.47838070598394	3.4806270761043e-06	7.07048226185685e-05	n/a	"hypothetical protein"	PROKKA_05133
PROKKA_05134_sense	2.71579396060153	3.52135795652077e-09	6.02315994656053e-07	4.26009259452688	8.41198139915619e-49	4.05364036979338e-46	n/a	"hypothetical protein"	PROKKA_05134
PROKKA_05135_sense	2.73972220713359	0.000342342549910309	0.0110944744037255	3.43708915574363	1.64646604223043e-11	1.02010331787906e-09	n/a	"hypothetical protein"	PROKKA_05135
PROKKA_05136_sense	2.40872430813603	4.41810341606662e-06	0.000363251079267981	4.18573589988027	2.7686379942663e-31	6.86147598921882e-29	dnaB_2	"replicative DNA helicase"	PROKKA_05136
PROKKA_05137_sense	NA	NA	NA	2.09330708511547	2.4217584807169e-06	5.18674890413293e-05	n/a	"hypothetical protein"	PROKKA_05137
PROKKA_05138_igtop	NA	NA	NA	2.3489941838987	1.42217527852152e-06	3.2293058549465e-05	n/a	"hypothetical protein"	PROKKA_05138
PROKKA_05140_sense	NA	NA	NA	2.93197851647946	3.59538541037229e-05	0.000536770620474514	n/a	"hypothetical protein"	PROKKA_05140
PROKKA_05141_sense	NA	NA	NA	3.04161524007265	3.77085535597548e-08	1.30552302979414e-06	n/a	"hypothetical protein"	PROKKA_05141
PROKKA_05142_sense	NA	NA	NA	4.2352715583622	0.000496385588723559	0.00511359690806194	n/a	"hypothetical protein"	PROKKA_05142
PROKKA_05143_sense	NA	NA	NA	3.56358073081201	7.40133573386761e-17	6.97817240821388e-15	n/a	"nucleoid-associated protein NdpA"	PROKKA_05143
PROKKA_05144_sense	NA	NA	NA	2.09491904678656	1.71608408103399e-05	0.000286807578398628	amrZ_2	"alginate and motility regulator Z"	PROKKA_05144
PROKKA_05145_antis	NA	NA	NA	-0.81617320561931	0.00362152417602392	0.0258598252444511	n/a	"transcriptional regulator"	PROKKA_05145
PROKKA_05145_sense	NA	NA	NA	0.945993705256164	3.59289791138683e-05	0.000536770620474514	n/a	"transcriptional regulator"	PROKKA_05145
PROKKA_05146_sense	NA	NA	NA	2.67692111229331	4.78823651350938e-10	2.32028846470281e-08	n/a	"coproporphyrinogen III oxidase"	PROKKA_05146
PROKKA_05147_sense	NA	NA	NA	1.26464502466277	1.42735171074654e-06	3.23259758198837e-05	n/a	"hypothetical protein"	PROKKA_05147
PROKKA_05150_antis	NA	NA	NA	-2.10080111493183	0.000419801776042705	0.00447262665572562	n/a	"integrating conjugative element protein"	PROKKA_05150
PROKKA_05150_igtop	NA	NA	NA	2.72317497312329	5.80531463240667e-08	1.91465015671086e-06	n/a	"integrating conjugative element protein"	PROKKA_05150
PROKKA_05150_sense	NA	NA	NA	3.26246668211064	3.72647150862818e-16	3.26499129957988e-14	n/a	"integrating conjugative element protein"	PROKKA_05150
PROKKA_05151_antis	NA	NA	NA	-1.3310269269278	0.00625528488006203	0.0395180925343467	n/a	"Putative integrase regulator R protein"	PROKKA_05151
PROKKA_05151_sense	1.60418486569056	0.000798423636593865	0.0208241342097443	3.44971916988843	2.67963330194869e-27	4.74349780838835e-25	n/a	"Putative integrase regulator R protein"	PROKKA_05151
PROKKA_05152_igtop	NA	NA	NA	4.06697894752846	1.60900679580057e-14	1.25734458979947e-12	n/a	"putative antirepressor"	PROKKA_05152
PROKKA_05152_sense	NA	NA	NA	3.46150736856667	2.08692405965407e-41	8.61999013973305e-39	n/a	"putative antirepressor"	PROKKA_05152
PROKKA_05153_antis	NA	NA	NA	-1.62042845087811	0.000338750316398623	0.00371469057451537	n/a	"single-stranded DNA-binding protein"	PROKKA_05153
PROKKA_05153_igtop	NA	NA	NA	5.45514835339408	3.40741968818693e-05	0.000514912166817655	n/a	"single-stranded DNA-binding protein"	PROKKA_05153
PROKKA_05153_sense	1.21433073165672	0.001810937568364	0.0375195656769498	2.8844807423905	1.86044249305552e-34	5.37915939492118e-32	n/a	"single-stranded DNA-binding protein"	PROKKA_05153
PROKKA_05154_sense	NA	NA	NA	1.27074383873544	0.00469563496292317	0.0316226224133506	n/a	"hypothetical protein"	PROKKA_05154
PROKKA_05159_sense	NA	NA	NA	3.37234678481069	3.75827870334027e-18	3.83521287914983e-16	topA_3	"DNA topoisomerase I"	PROKKA_05159
PROKKA_05160_igtop	NA	NA	NA	2.43245048085617	0.000201782361374664	0.00238780382341588	n/a	"cspA"	PROKKA_05160
PROKKA_05160_sense	-3.26742115135839	1.38092867646684e-26	5.07836520770679e-23	-3.19920082973527	3.92949340864427e-74	3.7871584251756e-71	n/a	"cspA"	PROKKA_05160
PROKKA_05161_sense	-2.93702510788541	1.16071279447131e-08	1.85587882681228e-06	-3.137952863907	1.85187169409174e-11	1.12329615905956e-09	capB_5	"cold acclimation protein B"	PROKKA_05161
PROKKA_05162_igtop	NA	NA	NA	1.31207886259123	0.000124376373278454	0.00156580647578709	n/a	"hypothetical protein"	PROKKA_05162
PROKKA_05163_sense	NA	NA	NA	2.66800029997829	6.29698985868002e-11	3.52387677639939e-09	n/a	"SNF2 family helicase"	PROKKA_05163
PROKKA_05164_igtop	NA	NA	NA	0.418210430523576	0.00148429857267834	0.0126719939735645	n/a	"Gp37Gp68 family protein"	PROKKA_05164
PROKKA_05164_sense	NA	NA	NA	0.636996028140876	5.37663361022779e-06	0.000104802067269923	n/a	"Gp37Gp68 family protein"	PROKKA_05164
PROKKA_05165_antis	NA	NA	NA	0.476629486234186	0.00212794064588528	0.0169501286421972	n/a	"hypothetical protein"	PROKKA_05165
PROKKA_05165_sense	NA	NA	NA	0.402462245168567	0.00515481509062903	0.0338733834061486	n/a	"hypothetical protein"	PROKKA_05165
PROKKA_05166_sense	NA	NA	NA	1.94906702412669	7.48353461021251e-06	0.000140199091164111	n/a	"type IV B pilus protein"	PROKKA_05166
PROKKA_05167_sense	NA	NA	NA	3.28610928165864	9.69978819395629e-18	9.56090486299737e-16	n/a	"type IVB pilus formation outer membrane protein"	PROKKA_05167
PROKKA_05168_sense	NA	NA	NA	3.31917121462559	8.736725323327e-09	3.47625483736415e-07	n/a	"type IV b pilus protein"	PROKKA_05168
PROKKA_05170_sense	NA	NA	NA	2.91370019388785	6.66530732045531e-09	2.72711677819007e-07	xcpR_4	"general secretion pathway protein E"	PROKKA_05170
PROKKA_05171_sense	NA	NA	NA	3.16241286667949	5.74020110649972e-11	3.23314963621939e-09	xcpS_4	"general secretion pathway protein F"	PROKKA_05171
PROKKA_05172_igtop	NA	NA	NA	2.99712659307696	1.92523656434313e-10	9.65289130584525e-09	n/a	"type IV B pilus protein"	PROKKA_05172
PROKKA_05172_sense	NA	NA	NA	2.81234103075547	4.93855232769837e-24	6.7995242683263e-22	n/a	"type IV B pilus protein"	PROKKA_05172
PROKKA_05173_sense	NA	NA	NA	2.02349860628242	3.08912293291781e-08	1.0981578819725e-06	pilT_2	"twitching motility protein PilT"	PROKKA_05173
PROKKA_05174_sense	NA	NA	NA	1.91709306428665	1.63276948174907e-11	1.01889514278356e-09	n/a	"type IV pilus protein PilV"	PROKKA_05174
PROKKA_05176_igtop	NA	NA	NA	2.46441115774723	8.19159023061829e-51	4.73692357735887e-48	n/a	"radC"	PROKKA_05176
PROKKA_05177_sense	NA	NA	NA	2.74162767546642	2.33701161713821e-29	4.50471972601263e-27	n/a	"hypothetical protein"	PROKKA_05177
PROKKA_05178_igtop	NA	NA	NA	2.83270523183696	2.93627926631373e-26	4.71653451037135e-24	n/a	"hypothetical protein"	PROKKA_05178
PROKKA_05178_sense	NA	NA	NA	0.730361677804905	0.000120687468158997	0.00152256884864523	n/a	"hypothetical protein"	PROKKA_05178
PROKKA_05180_antis	NA	NA	NA	1.51119765894211	3.54401245554841e-05	0.000530928567174903	n/a	"radC"	PROKKA_05180
PROKKA_05180_sense	NA	NA	NA	3.07614641285264	9.63651237754801e-74	8.35871083628514e-71	n/a	"radC"	PROKKA_05180
PROKKA_05181_igbot	NA	NA	NA	0.984914727290516	0.00534217315930872	0.0347675052139273	n/a	"hypothetical protein"	PROKKA_05181
PROKKA_05181_igtop	NA	NA	NA	3.72459037813404	1.19382727471929e-123	2.07105155618302e-120	n/a	"hypothetical protein"	PROKKA_05181
PROKKA_05181_sense	NA	NA	NA	3.63308710190891	4.68132061307016e-99	5.07572187472132e-96	n/a	"hypothetical protein"	PROKKA_05181
PROKKA_05182_igtop	1.37708042714481	0.00230870343583266	0.0429241424046836	4.39002157855805	2.88028797303017e-68	2.08196815650531e-65	n/a	"hypothetical protein"	PROKKA_05182
PROKKA_05182_sense	1.55452656552766	5.23217845753441e-05	0.00263579949007984	4.58976748317383	3.94350620121651e-108	4.886567541336e-105	n/a	"hypothetical protein"	PROKKA_05182
PROKKA_05183_antis	NA	NA	NA	1.35480083013025	0.00080227277093361	0.00763876401216041	n/a	"hypothetical protein"	PROKKA_05183
PROKKA_05183_igtop	1.91161297316636	0.000209335018319268	0.00789568748583699	4.80415280607249	2.38657663568186e-50	1.29382285861903e-47	n/a	"hypothetical protein"	PROKKA_05183
PROKKA_05183_sense	2.57809273342209	1.28742073501685e-09	2.49183671211813e-07	5.69925219502267	1.19649123589056e-301	1.03783649801147e-297	n/a	"hypothetical protein"	PROKKA_05183
PROKKA_05184_igbot	NA	NA	NA	0.780295654027595	0.00302841982416526	0.0224709269074503	n/a	"ABC-type amino acid transport/signal transduction systems periplasmic component/domain"	PROKKA_05184
PROKKA_05184_igtop	1.91930948835949	5.66589411596407e-06	0.000416726512229157	4.94582869717842	4.69291068132447e-223	2.03531536249042e-219	n/a	"ABC-type amino acid transport/signal transduction systems periplasmic component/domain"	PROKKA_05184
PROKKA_05184_sense	1.28631668072667	0.00201365801356988	0.0400282559183959	4.06153603900237	1.36961645787502e-110	1.98000885926798e-107	n/a	"ABC-type amino acid transport/signal transduction systems periplasmic component/domain"	PROKKA_05184
PROKKA_05185_sense	2.01645955822036	3.61668621364832e-05	0.00198162368997808	5.45807488334012	2.41624224060043e-150	6.98616173165605e-147	n/a	"radC"	PROKKA_05185
PROKKA_05186_igtop	1.68854716363965	0.00113573515738021	0.0263025355321468	5.07847283962389	4.27143776891859e-72	3.36822283705453e-69	n/a	"hypothetical protein"	PROKKA_05186
PROKKA_05186_sense	1.96686010609517	1.98011647863721e-06	0.000191628377636536	5.47085724871749	5.44718207528088e-149	1.18122143302466e-145	n/a	"hypothetical protein"	PROKKA_05186
PROKKA_05187_igtop	NA	NA	NA	4.22518515794486	1.02688302963966e-06	2.46054790030233e-05	n/a	"hypothetical protein"	PROKKA_05187
PROKKA_05187_sense	NA	NA	NA	4.18571149604174	1.74320463804464e-18	1.8900696287999e-16	n/a	"hypothetical protein"	PROKKA_05187
PROKKA_05188_sense	NA	NA	NA	4.1129107719926	1.53604079251723e-25	2.25824031089737e-23	n/a	"hypothetical protein"	PROKKA_05188
PROKKA_05189_sense	NA	NA	NA	4.06987561511577	4.97894236380876e-30	1.02827014437327e-27	n/a	"hypothetical protein"	PROKKA_05189
PROKKA_05190_igtop	NA	NA	NA	4.42947679974967	7.83722976181109e-09	3.14722828490506e-07	n/a	"hypothetical protein"	PROKKA_05190
PROKKA_05190_sense	NA	NA	NA	4.35664784252669	1.57669064387118e-26	2.63004127787281e-24	n/a	"hypothetical protein"	PROKKA_05190
PROKKA_05191_igtop	NA	NA	NA	4.88013843810165	3.26629027241563e-09	1.40954237925041e-07	n/a	"hypothetical protein"	PROKKA_05191
PROKKA_05191_sense	NA	NA	NA	4.00991331735227	4.05893671655234e-07	1.08329898705769e-05	n/a	"hypothetical protein"	PROKKA_05191
PROKKA_05192_sense	NA	NA	NA	3.67818776521336	1.54484847450239e-08	5.72650242215116e-07	n/a	"O-methyl transferase family protein"	PROKKA_05192
PROKKA_05196_igbot	NA	NA	NA	0.550308686190516	0.0010440396395117	0.00950262311975288	n/a	"hypothetical protein"	PROKKA_05196
PROKKA_05196_igtop	NA	NA	NA	0.645654698164897	0.000189994156306601	0.00227625595552963	n/a	"hypothetical protein"	PROKKA_05196
PROKKA_05196_sense	NA	NA	NA	0.917148689876735	6.33520557742797e-06	0.000120772688304638	n/a	"hypothetical protein"	PROKKA_05196
PROKKA_05197_igtop	NA	NA	NA	1.6863311473977	0.00547830652767343	0.0354618140455517	n/a	"hypothetical protein"	PROKKA_05197
PROKKA_05197_sense	NA	NA	NA	0.641824748065237	0.00204053639088826	0.0164418872065589	n/a	"hypothetical protein"	PROKKA_05197
PROKKA_05198_sense	NA	NA	NA	1.11067009072841	2.92999330254545e-07	8.04264617287317e-06	n/a	"hypothetical protein"	PROKKA_05198
PROKKA_05199_sense	NA	NA	NA	2.55958013725257	1.83386820761032e-62	1.22361329483168e-59	n/a	"radC"	PROKKA_05199
PROKKA_05200_igtop	NA	NA	NA	1.19033669063714	3.8794485791329e-20	4.67365791324983e-18	n/a	"hypothetical protein"	PROKKA_05200
PROKKA_05200_sense	NA	NA	NA	1.26118167807904	1.97624081956383e-22	2.63721736444564e-20	n/a	"hypothetical protein"	PROKKA_05200
PROKKA_05201_igtop	NA	NA	NA	1.11268198380702	3.57100752689546e-06	7.22026090636158e-05	n/a	"hypothetical protein"	PROKKA_05201
PROKKA_05201_sense	NA	NA	NA	0.892651771070524	1.85305809532675e-10	9.34501506910713e-09	n/a	"hypothetical protein"	PROKKA_05201
PROKKA_05203_sense	NA	NA	NA	0.474216254891146	0.0076120827793	0.0458204066812271	n/a	"hypothetical protein"	PROKKA_05203
PROKKA_05204_sense	NA	NA	NA	3.14744965071691	9.40918019581487e-12	6.04557251988876e-10	n/a	"methyl-accepting chemotaxis protein"	PROKKA_05204
PROKKA_05206_sense	NA	NA	NA	4.68914159476795	5.72483923770808e-05	0.00079834815993376	n/a	"soluble lytic murein transglycosylase"	PROKKA_05206
PROKKA_05209_sense	NA	NA	NA	3.36574846520529	1.18539771501395e-18	1.30153668101658e-16	n/a	"TraG/TraD family protein"	PROKKA_05209
PROKKA_05210_sense	1.75404706314343	0.000578026318401293	0.0163514752763135	2.66032894377049	4.26463772090321e-15	3.556871883761e-13	n/a	"integrating conjugative element membrane protein"	PROKKA_05210
PROKKA_05211_antis	0.929334153836754	0.00248541418892546	0.0448044641165361	0.857504761870418	1.98534489778036e-06	4.32685468425801e-05	n/a	"hypothetical protein"	PROKKA_05211
PROKKA_05211_sense	NA	NA	NA	2.26675823209784	2.14958029593255e-18	2.273836522795e-16	n/a	"hypothetical protein"	PROKKA_05211
PROKKA_05212_igbot	NA	NA	NA	0.962004433550549	0.000331708794579777	0.00364207858757593	n/a	"DNA helicase"	PROKKA_05212
PROKKA_05212_igtop	1.52532121162116	0.0024243398672635	0.0439187677924213	2.17004183769464	2.13589808259403e-10	1.05867314105261e-08	n/a	"DNA helicase"	PROKKA_05212
PROKKA_05212_sense	NA	NA	NA	1.35897308294419	8.16600474863451e-11	4.51158759169782e-09	n/a	"DNA helicase"	PROKKA_05212
PROKKA_05213_antis	NA	NA	NA	0.498691296799434	0.000155607667337172	0.00190911019304474	n/a	"hypothetical protein"	PROKKA_05213
PROKKA_05213_igbot	NA	NA	NA	1.62216721876952	2.49561511073437e-16	2.20887402760306e-14	n/a	"hypothetical protein"	PROKKA_05213
PROKKA_05213_igtop	NA	NA	NA	1.6511067553043	2.21498141939072e-13	1.64211528476882e-11	n/a	"hypothetical protein"	PROKKA_05213
PROKKA_05213_sense	NA	NA	NA	1.0783353383081	1.31890372737017e-07	3.91786675726331e-06	n/a	"hypothetical protein"	PROKKA_05213
PROKKA_05214_igbot	NA	NA	NA	0.576207821215277	0.0037789132251588	0.0266882093145331	n/a	"hypothetical protein"	PROKKA_05214
