locus	baseMean	log2FoldChange	Fold change	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_05102_sense	686.4639831	-0.541133163	-1.455114987	0.14428428	-3.750465142	0.000176507	0.002138297	speC	ornithine decarboxylase	PROKKA_05102
PROKKA_05110_igtop	425.0234507	0.849173259	1.801468293	0.157389237	5.395370596	6.84E-08	2.21E-06	n/a	ISPsy2 transposase	PROKKA_05110
PROKKA_05110_sense	16201.30257	0.556767875	1.470970053	0.145174938	3.835151456	0.000125487	0.001577498	n/a	ISPsy2 transposase	PROKKA_05110
PROKKA_05111_igbot	606.4414424	0.550542237	1.464636076	0.171786762	3.204800124	0.001351563	0.011688392	pilA	type 4 fimbrial precursor PilA	PROKKA_05111
PROKKA_05111_sense	8409.206971	1.002736635	2.003797382	0.142472566	7.038103293	1.95E-12	1.31E-10	pilA	type 4 fimbrial precursor PilA	PROKKA_05111
PROKKA_05112_igtop	102.721652	0.74143159	1.671833982	0.249494122	2.971739716	0.002961176	0.022066358	pilB	type 4 fimbrial biogenesis protein PilB	PROKKA_05112
PROKKA_05112_sense	1406.185721	0.412704978	1.331179367	0.144913248	2.84794512	0.004400251	0.029982544	pilB	type 4 fimbrial biogenesis protein PilB	PROKKA_05112
PROKKA_05126_igbot	157.8443536	0.551434581	1.465542271	0.199160588	2.768793693	0.005626425	0.036231337	cdrB_4	cyclic diguanylate-regulated TPS partner B CdrB	PROKKA_05126
PROKKA_05128_sense	46.92121233	3.555895476	11.7606466	0.393920702	9.026932223	1.77E-19	2.04E-17	soj_4	chromosome partitioning protein Soj	PROKKA_05128
PROKKA_05129_sense	78.60767306	5.259516446	38.30647705	0.457186929	11.50408315	1.26E-30	2.87E-28	n/a	hypothetical protein	PROKKA_05129
PROKKA_05130_sense	17.73029379	3.71934874	13.17150907	0.654504115	5.68269726	1.33E-08	4.94E-07	n/a	hypothetical protein	PROKKA_05130
PROKKA_05131_sense	73.17010686	4.669244525	25.44384019	0.408670924	11.42543854	3.12E-30	6.77E-28	n/a	hypothetical protein	PROKKA_05131
PROKKA_05132_sense	30.00989629	4.98154725	31.59331131	0.66736881	7.464459192	8.36E-14	6.48E-12	n/a	hypothetical protein	PROKKA_05132
PROKKA_05133_sense	10.74480253	4.478380706	22.29086515	0.96512549	4.640205602	3.48E-06	7.07E-05	n/a	hypothetical protein	PROKKA_05133
PROKKA_05134_sense	144.7264649	4.260092595	19.16088901	0.290158249	14.68196274	8.41E-49	4.05E-46	n/a	hypothetical protein	PROKKA_05134
PROKKA_05135_sense	25.5582749	3.437089156	10.83095954	0.510380533	6.734365694	1.65E-11	1.02E-09	n/a	hypothetical protein	PROKKA_05135
PROKKA_05136_sense	79.40320502	4.1857359	18.19835195	0.359785223	11.63398504	2.77E-31	6.86E-29	dnaB_2	replicative DNA helicase	PROKKA_05136
PROKKA_05137_sense	34.90989176	2.093307085	4.267251333	0.444004429	4.714608571	2.42E-06	5.19E-05	n/a	hypothetical protein	PROKKA_05137
PROKKA_05138_igtop	20.51660614	2.348994184	5.094689362	0.487154037	4.821871538	1.42E-06	3.23E-05	n/a	hypothetical protein	PROKKA_05138
PROKKA_05140_sense	10.64093498	2.931978516	7.63156276	0.709569551	4.132052328	3.60E-05	0.000536771	n/a	hypothetical protein	PROKKA_05140
PROKKA_05141_sense	18.38799347	3.04161524	8.234124373	0.552894237	5.501260522	3.77E-08	1.31E-06	n/a	hypothetical protein	PROKKA_05141
PROKKA_05142_sense	16.11114694	4.235271558	18.83405259	1.216088786	3.482699297	0.000496386	0.005113597	n/a	hypothetical protein	PROKKA_05142
PROKKA_05143_sense	39.28100291	3.563580731	11.82346287	0.427265213	8.340442002	7.40E-17	6.98E-15	n/a	nucleoid-associated protein NdpA	PROKKA_05143
PROKKA_05144_sense	18.53569753	2.094919047	4.272021912	0.487309357	4.298950994	1.72E-05	0.000286808	amrZ_2	alginate and motility regulator Z	PROKKA_05144
PROKKA_05145_antis	66.5845701	-0.816173206	-1.760729402	0.280532164	-2.909374792	0.003621524	0.025859825	n/a	transcriptional regulator	PROKKA_05145
PROKKA_05145_sense	174.6019925	0.945993705	1.926515382	0.228931587	4.132211368	3.59E-05	0.000536771	n/a	transcriptional regulator	PROKKA_05145
PROKKA_05146_sense	28.35851828	2.676921112	6.394896955	0.429965873	6.225892061	4.79E-10	2.32E-08	n/a	coproporphyrinogen III oxidase	PROKKA_05146
PROKKA_05147_sense	69.30262914	1.264645025	2.402680846	0.262312069	4.821146933	1.43E-06	3.23E-05	n/a	hypothetical protein	PROKKA_05147
PROKKA_05150_antis	18.43779578	-2.100801115	-4.289475094	0.595581315	-3.527311994	0.000419802	0.004472627	n/a	integrating conjugative element protein	PROKKA_05150
PROKKA_05150_igtop	21.91428718	2.723174973	6.603244075	0.501995836	5.424696341	5.81E-08	1.91E-06	n/a	integrating conjugative element protein	PROKKA_05150
PROKKA_05150_sense	40.62572821	3.262466682	9.596222989	0.400443423	8.147135143	3.73E-16	3.26E-14	n/a	integrating conjugative element protein	PROKKA_05150
PROKKA_05151_antis	20.14024001	-1.331026927	-2.515816899	0.486826214	-2.734090501	0.006255285	0.039518093	n/a	Putative integrase regulator R protein	PROKKA_05151
PROKKA_05151_sense	74.87214059	3.44971917	10.92619499	0.318740653	10.82296575	2.68E-27	4.74E-25	n/a	Putative integrase regulator R protein	PROKKA_05151
PROKKA_05152_igtop	32.48258477	4.066978948	16.76033346	0.529654623	7.678548947	1.61E-14	1.26E-12	n/a	putative antirepressor	PROKKA_05152
PROKKA_05152_sense	131.0673309	3.461507369	11.01583819	0.256812742	13.47872126	2.09E-41	8.62E-39	n/a	putative antirepressor	PROKKA_05152
PROKKA_05153_antis	23.25741409	-1.620428451	-3.074663339	0.452165269	-3.583708351	0.00033875	0.003714691	n/a	single-stranded DNA-binding protein	PROKKA_05153
PROKKA_05153_igtop	7.46810139	5.455148353	43.86956067	1.316277735	4.144374858	3.41E-05	0.000514912	n/a	single-stranded DNA-binding protein	PROKKA_05153
PROKKA_05153_sense	130.1331866	2.884480742	7.3844002	0.235627052	12.24172148	1.86E-34	5.38E-32	n/a	single-stranded DNA-binding protein	PROKKA_05153
PROKKA_05154_sense	18.98594096	1.270743839	2.41285938	0.449470103	2.82720437	0.004695635	0.031622622	n/a	hypothetical protein	PROKKA_05154
PROKKA_05159_sense	46.981261	3.372346785	10.35565416	0.388256289	8.685878069	3.76E-18	3.84E-16	topA_3	DNA topoisomerase I	PROKKA_05159
PROKKA_05160_igtop	11.87587609	2.432450481	5.398095427	0.654451987	3.716774536	0.000201782	0.002387804	n/a	cspA	PROKKA_05160
PROKKA_05160_sense	2679.827438	-3.19920083	-9.184497746	0.175636226	-18.21492586	3.93E-74	3.79E-71	n/a	cspA	PROKKA_05160
PROKKA_05161_sense	29.23525691	-3.137952864	-8.802741265	0.467148499	-6.717249159	1.85E-11	1.12E-09	capB_5	cold acclimation protein B	PROKKA_05161
PROKKA_05162_igtop	52.29335766	1.312078863	2.482990708	0.341924437	3.837335742	0.000124376	0.001565806	n/a	hypothetical protein	PROKKA_05162
PROKKA_05163_sense	31.78732385	2.6680003	6.355476522	0.408168778	6.53651245	6.30E-11	3.52E-09	n/a	SNF2 family helicase	PROKKA_05163
PROKKA_05164_igtop	2831.332234	0.418210431	1.336268971	0.131606413	3.177735958	0.001484299	0.012671994	n/a	Gp37Gp68 family protein	PROKKA_05164
PROKKA_05164_sense	14121.62958	0.636996028	1.55508779	0.140013646	4.549528171	5.38E-06	0.000104802	n/a	Gp37Gp68 family protein	PROKKA_05164
PROKKA_05165_antis	1698.193036	0.476629486	1.391488983	0.155164476	3.071769375	0.002127941	0.016950129	n/a	hypothetical protein	PROKKA_05165
PROKKA_05165_sense	11296.17503	0.402462245	1.321761836	0.14388057	2.797196632	0.005154815	0.033873383	n/a	hypothetical protein	PROKKA_05165
PROKKA_05166_sense	22.33801551	1.949067024	3.86124748	0.435112946	4.479450772	7.48E-06	0.000140199	n/a	type IV B pilus protein	PROKKA_05166
PROKKA_05167_sense	44.51368956	3.286109282	9.754779632	0.383110194	8.577451946	9.70E-18	9.56E-16	n/a	type IVB pilus formation outer membrane protein	PROKKA_05167
PROKKA_05168_sense	18.5760903	3.319171215	9.980909009	0.576886864	5.753591253	8.74E-09	3.48E-07	n/a	type IV b pilus protein	PROKKA_05168
PROKKA_05170_sense	23.99809637	2.913700194	7.535484081	0.502435992	5.799147032	6.67E-09	2.73E-07	xcpR_4	general secretion pathway protein E	PROKKA_05170
PROKKA_05171_sense	26.11312036	3.162412867	8.953258662	0.482785255	6.550350982	5.74E-11	3.23E-09	xcpS_4	general secretion pathway protein F	PROKKA_05171
PROKKA_05172_igtop	27.40779125	2.997126593	7.984082306	0.470714236	6.367189184	1.93E-10	9.65E-09	n/a	type IV B pilus protein	PROKKA_05172
PROKKA_05172_sense	84.90012298	2.812341031	7.024234605	0.278147104	10.11098442	4.94E-24	6.80E-22	n/a	type IV B pilus protein	PROKKA_05172
PROKKA_05173_sense	35.21860046	2.023498606	4.065685461	0.365495963	5.536309044	3.09E-08	1.10E-06	pilT_2	twitching motility protein PilT	PROKKA_05173
PROKKA_05174_sense	62.84678912	1.917093064	3.776613288	0.284621811	6.73558031	1.63E-11	1.02E-09	n/a	type IV pilus protein PilV	PROKKA_05174
PROKKA_05176_igtop	13919.90356	2.464411158	5.519016343	0.164373745	14.99272988	8.19E-51	4.74E-48	n/a	radC	PROKKA_05176
PROKKA_05177_sense	124.4735584	2.741627675	6.688244903	0.243717561	11.24920035	2.34E-29	4.50E-27	n/a	hypothetical protein	PROKKA_05177
PROKKA_05178_igtop	104.3385149	2.832705232	7.124087479	0.267201658	10.60137596	2.94E-26	4.72E-24	n/a	hypothetical protein	PROKKA_05178
PROKKA_05178_sense	314.8257276	0.730361678	1.659054958	0.189964584	3.844725482	0.000120687	0.001522569	n/a	hypothetical protein	PROKKA_05178
PROKKA_05180_antis	30.69497425	1.511197659	2.850465735	0.365433307	4.135358299	3.54E-05	0.000530929	n/a	radC	PROKKA_05180
PROKKA_05180_sense	5446.019482	3.076146413	8.433587231	0.169337621	18.165759	9.64E-74	8.36E-71	n/a	radC	PROKKA_05180
PROKKA_05181_igbot	32.43672787	0.984914727	1.979196326	0.353568227	2.785642632	0.005342173	0.034767505	n/a	hypothetical protein	PROKKA_05181
PROKKA_05181_igtop	3060.958346	3.724590378	13.21945118	0.157491165	23.64951957	1.19E-123	2.07E-120	n/a	hypothetical protein	PROKKA_05181
PROKKA_05181_sense	1718.678518	3.633087102	12.40704035	0.171980049	21.12504981	4.68E-99	5.08E-96	n/a	hypothetical protein	PROKKA_05181
PROKKA_05182_igtop	236.7781002	4.390021579	20.96660806	0.2514305	17.46017916	2.88E-68	2.08E-65	n/a	hypothetical protein	PROKKA_05182
PROKKA_05182_sense	607.0174324	4.589767483	24.0800667	0.207775754	22.09000517	3.94E-108	4.89E-105	n/a	hypothetical protein	PROKKA_05182
PROKKA_05183_antis	26.84431664	1.35480083	2.557618049	0.404175718	3.352009461	0.000802273	0.007638764	n/a	hypothetical protein	PROKKA_05183
PROKKA_05183_igtop	147.7417126	4.804152806	27.93792186	0.321960668	14.92155185	2.39E-50	1.29E-47	n/a	hypothetical protein	PROKKA_05183
PROKKA_05183_sense	3426.202128	5.699252195	51.95721494	0.153523548	37.12298392	1.20E-301	1.04E-297	n/a	hypothetical protein	PROKKA_05183
PROKKA_05184_igbot	65.6384145	0.780295654	1.717482804	0.2631832	2.964838383	0.00302842	0.022470927	n/a	ABC-type amino acid transport/signal transduction systems periplasmic component/domain	PROKKA_05184
PROKKA_05184_igtop	3382.230535	4.945828697	30.8207208	0.155127562	31.8823336	4.69E-223	2.04E-219	n/a	ABC-type amino acid transport/signal transduction systems periplasmic component/domain	PROKKA_05184
PROKKA_05184_sense	511.191327	4.061536039	16.69722026	0.181769983	22.34437158	1.37E-110	1.98E-107	n/a	ABC-type amino acid transport/signal transduction systems periplasmic component/domain	PROKKA_05184
PROKKA_05185_sense	669.5363649	5.458074883	43.95864109	0.20899566	26.1157332	2.42E-150	6.99E-147	n/a	radC	PROKKA_05185
PROKKA_05186_igtop	272.38243	5.07847284	33.78879134	0.282821381	17.95646718	4.27E-72	3.37E-69	n/a	hypothetical protein	PROKKA_05186
PROKKA_05186_sense	716.0183918	5.470857249	44.34984781	0.210447207	25.99634047	5.45E-149	1.18E-145	n/a	hypothetical protein	PROKKA_05186
PROKKA_05187_igtop	12.14878276	4.225185158	18.70283618	0.864679855	4.886415628	1.03E-06	2.46E-05	n/a	hypothetical protein	PROKKA_05187
PROKKA_05187_sense	44.40393843	4.185711496	18.19804412	0.477125292	8.772772204	1.74E-18	1.89E-16	n/a	hypothetical protein	PROKKA_05187
PROKKA_05188_sense	64.27079837	4.112910772	17.30252605	0.393748615	10.44552441	1.54E-25	2.26E-23	n/a	hypothetical protein	PROKKA_05188
PROKKA_05189_sense	73.84207757	4.069875615	16.79401895	0.357483667	11.38478758	4.98E-30	1.03E-27	n/a	hypothetical protein	PROKKA_05189
PROKKA_05190_igtop	17.37424988	4.4294768	21.54792136	0.767417965	5.77192221	7.84E-09	3.15E-07	n/a	hypothetical protein	PROKKA_05190
PROKKA_05190_sense	62.74164961	4.356647843	20.48715632	0.408715487	10.65936571	1.58E-26	2.63E-24	n/a	hypothetical protein	PROKKA_05190
PROKKA_05191_igtop	18.96585829	4.880138438	29.44883053	0.824678936	5.917622273	3.27E-09	1.41E-07	n/a	hypothetical protein	PROKKA_05191
PROKKA_05191_sense	12.99236688	4.009913317	16.1103208	0.791507425	5.066172714	4.06E-07	1.08E-05	n/a	hypothetical protein	PROKKA_05191
PROKKA_05192_sense	16.87872926	3.678187765	12.80102798	0.650257816	5.656506815	1.54E-08	5.73E-07	n/a	O-methyl transferase family protein	PROKKA_05192
PROKKA_05196_igbot	2147.961151	0.550308686	1.464398993	0.167859837	3.278382109	0.00104404	0.009502623	n/a	hypothetical protein	PROKKA_05196
PROKKA_05196_igtop	330.4645409	0.645654698	1.564449076	0.173006771	3.731962015	0.000189994	0.002276256	n/a	hypothetical protein	PROKKA_05196
PROKKA_05196_sense	154.2502935	0.91714869	1.888379452	0.20313902	4.514881916	6.34E-06	0.000120773	n/a	hypothetical protein	PROKKA_05196
PROKKA_05197_igtop	11.63308321	1.686331147	3.218372124	0.607145406	2.777474935	0.005478307	0.035461814	n/a	hypothetical protein	PROKKA_05197
PROKKA_05197_sense	134.4973898	0.641824748	1.560301411	0.208096291	3.084268074	0.002040536	0.016441887	n/a	hypothetical protein	PROKKA_05197
PROKKA_05198_sense	133.9986288	1.110670091	2.159459247	0.216593754	5.127895283	2.93E-07	8.04E-06	n/a	hypothetical protein	PROKKA_05198
PROKKA_05199_sense	1552.896669	2.559580137	5.895360912	0.15345255	16.67994528	1.83E-62	1.22E-59	n/a	radC	PROKKA_05199
PROKKA_05200_igtop	8128.477187	1.190336691	2.282059948	0.1295062	9.191349102	3.88E-20	4.67E-18	n/a	hypothetical protein	PROKKA_05200
PROKKA_05200_sense	7750.565583	1.261181678	2.396919867	0.129444848	9.743004079	1.98E-22	2.64E-20	n/a	hypothetical protein	PROKKA_05200
PROKKA_05201_igtop	98.11317111	1.112681984	2.162472796	0.240065738	4.634905398	3.57E-06	7.22E-05	n/a	hypothetical protein	PROKKA_05201
PROKKA_05201_sense	1981.63565	0.892651771	1.856585519	0.140066658	6.373049692	1.85E-10	9.35E-09	n/a	hypothetical protein	PROKKA_05201
PROKKA_05203_sense	240.7464751	0.474216255	1.389163351	0.177688376	2.668808541	0.007612083	0.045820407	n/a	hypothetical protein	PROKKA_05203
PROKKA_05204_sense	29.06113509	3.147449651	8.860877952	0.461823687	6.815262495	9.41E-12	6.05E-10	n/a	methyl-accepting chemotaxis protein	PROKKA_05204
PROKKA_05206_sense	8.356723144	4.689141595	25.79718237	1.165329933	4.023874664	5.72E-05	0.000798348	n/a	soluble lytic murein transglycosylase	PROKKA_05206
PROKKA_05209_sense	48.69751783	3.365748465	10.30839961	0.381773933	8.816077194	1.19E-18	1.30E-16	n/a	TraG/TraD family protein	PROKKA_05209
PROKKA_05210_sense	49.27328659	2.660328944	6.321771735	0.339029504	7.846895071	4.26E-15	3.56E-13	n/a	integrating conjugative element membrane protein	PROKKA_05210
PROKKA_05211_antis	276.9216019	0.857504762	1.811901793	0.180340889	4.754910358	1.99E-06	4.33E-05	n/a	hypothetical protein	PROKKA_05211
PROKKA_05211_sense	91.92064345	2.266758232	4.81240557	0.259083131	8.749154062	2.15E-18	2.27E-16	n/a	hypothetical protein	PROKKA_05211
PROKKA_05212_igbot	62.32288917	0.962004434	1.948014524	0.268028387	3.589188607	0.000331709	0.003642079	n/a	DNA helicase	PROKKA_05212
PROKKA_05212_igtop	43.13467681	2.170041838	4.500364446	0.341672293	6.351237382	2.14E-10	1.06E-08	n/a	DNA helicase	PROKKA_05212
PROKKA_05212_sense	132.3341605	1.358973083	2.565025348	0.209152891	6.497510403	8.17E-11	4.51E-09	n/a	DNA helicase	PROKKA_05212
PROKKA_05213_antis	1865.354408	0.498691297	1.412931277	0.131861061	3.781945129	0.000155608	0.00190911	n/a	hypothetical protein	PROKKA_05213
PROKKA_05213_igbot	293.5752882	1.622167219	3.078371225	0.197933985	8.195496199	2.50E-16	2.21E-14	n/a	hypothetical protein	PROKKA_05213
PROKKA_05213_igtop	926.3107229	1.651106755	3.140744872	0.22509562	7.335134975	2.21E-13	1.64E-11	n/a	hypothetical protein	PROKKA_05213
PROKKA_05213_sense	1512.00888	1.078335338	2.111598196	0.20437728	5.276199682	1.32E-07	3.92E-06	n/a	hypothetical protein	PROKKA_05213
PROKKA_05214_igbot	468.3461444	0.576207821	1.49092514	0.198963305	2.896050716	0.003778913	0.026688209	n/a	hypothetical protein	PROKKA_05214
PROKKA_05214_igtop	19.61192689	1.968331196	3.913152123	0.464247219	4.239834111	2.24E-05	0.000364023	n/a	hypothetical protein	PROKKA_05214
PROKKA_05214_sense	16.45624352	1.469812599	2.769859118	0.510945401	2.876652956	0.004019174	0.028024366	n/a	hypothetical protein	PROKKA_05214
PROKKA_05216_sense	18.68973041	3.318773912	9.978160751	0.582054471	5.701827019	1.19E-08	4.47E-07	n/a	integrating conjugative element protein	PROKKA_05216
PROKKA_05217_sense	39.72208891	3.587022058	12.01714315	0.433366049	8.277118317	1.26E-16	1.16E-14	n/a	integrating conjugative element membrane protein	PROKKA_05217
PROKKA_05218_sense	12.81695792	4.304748742	19.76325595	0.850029913	5.064232066	4.10E-07	1.09E-05	n/a	conjugative transfer region protein	PROKKA_05218
PROKKA_05219_sense	38.27923262	4.299925992	19.69730015	0.504684629	8.52002567	1.60E-17	1.54E-15	n/a	integrating conjugative element protein	PROKKA_05219
PROKKA_05220_sense	27.77274663	2.921400114	7.575809816	0.454312234	6.430379585	1.27E-10	6.77E-09	n/a	integrating conjugative element protein	PROKKA_05220
PROKKA_05221_sense	44.77911521	2.886544657	7.39497186	0.371600309	7.767874753	7.98E-15	6.41E-13	n/a	integrating conjugative element protein	PROKKA_05221
PROKKA_05222_sense	14.36581689	3.431708069	10.79063656	0.667207332	5.143390825	2.70E-07	7.48E-06	n/a	signal recognition particle GTPase	PROKKA_05222
PROKKA_05223_sense	208.0427666	2.571809332	5.945546117	0.199518462	12.89008199	5.12E-38	1.64E-35	n/a	type IV secretory pathway VirB4 component	PROKKA_05223
PROKKA_05224_sense	13.00984345	3.462385024	11.02254166	0.704505781	4.914629681	8.90E-07	2.15E-05	n/a	hypothetical protein	PROKKA_05224
PROKKA_05225_sense	14.87072277	2.253518319	4.768443156	0.563002836	4.002676675	6.26E-05	0.000856864	n/a	protein-disulfide isomerase	PROKKA_05225
PROKKA_05226_sense	1131.184361	0.638325698	1.556521708	0.17335143	3.682263819	0.000231172	0.00268073	n/a	hypothetical protein	PROKKA_05226
PROKKA_05227_igbot	84.47924824	0.662052695	1.582332397	0.239020693	2.769855136	0.005608123	0.036140311	n/a	pyridine nucleotide-disulfide family oxidoreductase	PROKKA_05227
PROKKA_05227_igtop	49.41625287	2.87299547	7.325846489	0.363677766	7.899838101	2.79E-15	2.37E-13	n/a	pyridine nucleotide-disulfide family oxidoreductase	PROKKA_05227
PROKKA_05227_sense	59.76132821	0.73571066	1.66521754	0.271595874	2.708843285	0.006751822	0.041892208	n/a	pyridine nucleotide-disulfide family oxidoreductase	PROKKA_05227
PROKKA_05230_igtop	29.21838925	3.248474678	9.503603706	0.468175439	6.938584139	3.96E-12	2.60E-10	n/a	integrating conjugative element protein	PROKKA_05230
PROKKA_05230_sense	17.61837033	3.226558876	9.360326645	0.584716522	5.518159232	3.43E-08	1.20E-06	n/a	integrating conjugative element protein	PROKKA_05230
PROKKA_05233_antis	1039.117076	0.523844527	1.437781581	0.155514691	3.368456854	0.000755902	0.007269065	n/a	hypothetical protein	PROKKA_05233
PROKKA_05233_sense	72.70162616	1.143740258	2.209531132	0.271249343	4.216564164	2.48E-05	0.000396082	n/a	hypothetical protein	PROKKA_05233
PROKKA_05236_antis	49.42352101	0.867545096	1.824555575	0.291893509	2.972128772	0.002957426	0.022066358	n/a	plasmid stablization protein	PROKKA_05236
PROKKA_05237_igbot	297.0084292	0.857078965	1.811367108	0.183933733	4.65971604	3.17E-06	6.52E-05	n/a	glycosyltransferase	PROKKA_05237
PROKKA_05237_sense	272.8102813	0.961202273	1.946931699	0.173881739	5.527908092	3.24E-08	1.14E-06	n/a	glycosyltransferase	PROKKA_05237
PROKKA_05240_antis	10.7760621	-1.942589116	-3.843948789	0.649257882	-2.992014681	0.002771429	0.021098207	n/a	Crp/Fnr family transcriptional regulator	PROKKA_05240
PROKKA_05240_sense	83.95283223	-0.888385231	-1.851103075	0.241466741	-3.679120484	0.00023404	0.002710361	n/a	Crp/Fnr family transcriptional regulator	PROKKA_05240
PROKKA_05244_antis	49.37797551	1.117584097	2.16983313	0.345922322	3.230737154	0.001234714	0.010884057	desA_2	delta-9 fatty acid desaturase DesA	PROKKA_05244
PROKKA_05245_antis	58.38067944	-0.873351086	-1.831913122	0.303107621	-2.881323416	0.003960091	0.027701473	n/a	relaxase	PROKKA_05245
